Id,SalePrice
2735,148798.71408618623
2736,127942.28204630064
2737,115620.5552278548
2738,148689.90117201573
2739,169751.22034979693
2740,145506.97967342602
2741,162052.10499688427
2742,164900.20029467795
2743,167616.38519766956
2744,152291.75583576446
2745,143962.83738071195
2746,132872.18603194776
2747,144389.38848794345
2748,123693.47371874197
2749,130720.2063002804
2750,127153.94341935805
2751,121725.97966429888
2752,158563.78396878266
2753,150822.23089956734
2754,314404.0177877125
2755,127989.75228252029
2756,86378.47773206382
2757,67066.3537906067
2758,86677.10900539315
2759,142364.80223366438
2760,109568.78983243677
2761,162264.82861297173
2762,147704.09560617132
2763,185894.64294343974
2764,144491.58037168346
2765,253067.71369876218
2766,136255.78103694093
2767,92282.16538162937
2768,119145.18358874704
2769,139521.61710056872
2770,152198.45709061247
2771,121432.30214029289
2772,117578.80591505626
2773,145846.41670312037
2774,121935.2458969226
2775,100440.19920481733
2776,163093.15505630986
2777,160351.47402274847
2778,107590.49661824101
2779,112206.33384576772
2780,97535.0627458898
2781,80850.03138084368
2782,90988.49085412614
2783,100911.74532059068
2784,126774.46895610294
2785,135162.1458730794
2786,70291.45532701339
2787,121975.67092618415
2788,85210.53139084512
2789,201936.6514781338
2790,80872.29168863554
2791,120260.4670657172
2792,73345.37678022764
2793,162303.59944062168
2794,106100.4925851223
2795,129131.64511677818
2796,91243.20926930578
2797,219606.60280772066
2798,113467.6289952869
2799,115275.33103693278
2800,59555.99800799544
2801,102643.05641475864
2802,142298.45793014942
2803,198642.82629119811
2804,125843.56989730147
2805,79074.78978940364
2806,89779.43032516631
2807,171610.66300422366
2808,154101.64265730433
2809,140457.48537883456
2810,132904.97437478192
2811,159156.99253950894
2812,159299.8291316558
2813,250548.86080879223
2814,241162.85619694286
2815,83788.49288390708
2816,278268.3450677143
2817,152866.87377528328
2818,128140.65765730524
2819,184874.78795714246
2820,124737.11261079922
2821,103983.92070345442
2822,153667.57187602608
2823,261887.17368712946
2824,186006.10345483245
2825,154927.53212625865
2826,141885.4498118699
2827,137041.21288098593
2828,211527.00177879253
2829,183434.67957376456
2830,229233.90838354948
2831,184580.6666902583
2832,200223.11806207628
2833,322392.1256142621
2834,233863.89246303623
2835,244163.4663164204
2836,197917.46946443617
2837,143800.87252211885
2838,150001.95677970606
2839,181290.13560870805
2840,194850.4940764197
2841,209854.34037373253
2842,212601.8007859236
2843,154979.79400047354
2844,159015.66977099446
2845,122146.86504136352
2846,215778.98386863744
2847,211997.90837111924
2848,211158.4057030193
2849,208529.10241911915
2850,290624.90305246564
2851,239049.3811988513
2852,253691.24544822506
2853,253719.2958465532
2854,141623.65588882484
2855,182881.62147497575
2856,199696.38039866526
2857,198616.98580694592
2858,191864.59801273828
2859,136502.6858438722
2860,126668.87596076544
2861,144273.48080051036
2862,213349.49506112063
2863,118206.95803686528
2864,273184.28178042854
2865,144992.21837359443
2866,163595.56731789713
2867,89843.92889669725
2868,105804.11858652926
2869,106671.97101392355
2870,132764.54102169856
2871,103882.8784957676
2872,63353.37351174714
2873,81449.88210892207
2874,133836.64979058353
2875,116389.9559461047
2876,166990.50674661607
2877,151711.73075360482
2878,154330.96094930288
2879,133334.48925077968
2880,107825.34942498467
2881,138957.39914878286
2882,188305.24326186362
2883,197048.15618831498
2884,172689.99616480016
2885,193563.80958994583
2886,203381.72314779757
2887,78579.49217665102
2888,134474.55356295832
2889,44907.17053162551
2890,72737.90977293144
2891,123657.8095773775
2892,36615.722507464336
2893,77954.91463006297
2894,59852.57552825616
2895,365230.9901901782
2896,284642.2859041979
2897,212956.61671907152
2898,158461.52372133548
2899,210467.5483874557
2900,161775.6590305104
2901,213272.6067413591
2902,195622.1442816304
2903,305060.5797769409
2904,396479.80614032375
2905,88823.79709435656
2906,201125.20660672642
2907,112662.97192512677
2908,127128.37520708262
2909,169056.97192380994
2910,80751.01215049105
2911,75148.65781973407
2912,166082.4221310971
2913,73689.50741175628
2914,73773.66137108249
2915,74532.1281051211
2916,74661.34441010204
2917,138081.96444083095
2918,120775.93225016679
2919,203863.6718783051
